,name,nationality,team,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age,born
0,Patrick van Aanholt,nl NED,nl PSV Eindhoven,1.1,38,45,84.4,630,214,17,19,89.5,18,20,90.0,2,2,100.0,0,0.0,0.0,0.0,1,3,0,0,3,"MF,DF",32,1990
1,Brenden Aaronson,us USA,de Union Berlin,1.5,29,40,72.5,471,168,16,20,80.0,11,14,78.6,2,3,66.7,0,0.0,0.0,0.0,0,6,0,0,2,MF,22,2000
2,Salis Abdul Samed,gh GHA,fr Lens,5.5,166,193,86.0,2551,681,87,100,87.0,65,74,87.8,9,11,81.8,0,0.3,0.3,-0.3,6,18,1,0,13,MF,23,2000
3,Francesco Acerbi,it ITA,it Inter,4.7,261,304,85.9,4640,1353,101,113,89.4,134,150,89.3,21,29,72.4,1,0.3,0.1,+0.7,1,12,1,1,22,DF,35,1988
4,Elias Achouri,tn TUN,dk FC Copenhagen,6.1,126,182,69.2,1740,436,75,88,85.2,45,58,77.6,2,15,13.3,1,0.9,1.6,+0.1,5,4,6,2,16,"FW,MF",24,1999
5,Marcos Acuña,ar ARG,es Sevilla,2.2,59,87,67.8,986,382,33,35,94.3,18,27,66.7,7,17,41.2,1,0.5,0.4,+0.5,1,4,4,2,5,DF,31,1991
6,Karim Adeyemi,de GER,de Dortmund,7.9,149,200,74.5,2112,506,93,114,81.6,31,40,77.5,11,17,64.7,1,1.4,1.0,-0.4,14,5,8,3,12,FW,21,2002
7,Yacine Adli,fr FRA,it Milan,1.4,74,91,81.3,1539,471,34,38,89.5,24,32,75.0,16,21,76.2,0,0.1,0.1,-0.1,2,11,2,1,11,MF,23,2000
8,Ruben Aguilar,fr FRA,fr Lens,1.1,33,43,76.7,400,231,22,25,88.0,9,15,60.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,2,DF,30,1993
9,Manuel Akanji,ch SUI,eng Manchester City,7.4,618,652,94.8,9842,2622,324,334,97.0,253,262,96.6,32,39,82.1,0,0.6,0.5,-0.6,5,51,6,0,47,"DF,MF",28,1995
10,Nathan Aké,nl NED,eng Manchester City,4.3,406,422,96.2,6460,1869,209,213,98.1,174,182,95.6,19,21,90.5,0,0.4,0.5,-0.4,6,45,4,2,32,"DF,MF",28,1995
11,Kerem Aktürkoğlu,tr TUR,tr Galatasaray,4.9,92,141,65.2,1476,537,48,60,80.0,25,39,64.1,12,25,48.0,0,0.9,1.5,-0.9,9,6,8,3,13,"MF,FW",24,1998
12,David Alaba,at AUT,es Real Madrid,2.8,190,212,89.6,3007,924,100,101,99.0,77,85,90.6,10,21,47.6,1,0.4,0.4,+0.6,2,11,3,2,6,DF,31,1992
13,Luis Alberto,es ESP,it Lazio,7.1,396,497,79.7,6671,2102,200,222,90.1,155,187,82.9,34,69,49.3,1,2.2,2.2,-1.2,21,57,12,1,71,MF,30,1992
14,Toby Alderweireld,be BEL,be Antwerp,5.0,263,319,82.4,5980,2204,68,76,89.5,141,151,93.4,51,85,60.0,0,0.1,0.4,-0.1,3,29,1,1,18,DF,34,1989
15,Mohamed Ali Cho,fr FRA,es Real Sociedad,1.5,22,31,71.0,301,51,12,14,85.7,7,8,87.5,1,1,100.0,0,0.0,0.0,0.0,1,1,1,1,2,"FW,MF",19,2004
16,Miguel Almirón,py PAR,eng Newcastle Utd,4.6,117,156,75.0,1732,522,69,85,81.2,40,49,81.6,5,11,45.5,1,0.6,0.7,+0.4,4,6,5,0,23,FW,29,1994
17,Marcos Alonso,es ESP,es Barcelona,1.5,79,94,84.0,1399,316,42,45,93.3,29,33,87.9,8,13,61.5,0,0.0,0.1,0.0,1,5,1,1,9,"DF,FW",32,1990
18,Barış Alper Yılmaz,tr TUR,tr Galatasaray,1.4,31,39,79.5,403,74,23,28,82.1,7,7,100.0,1,3,33.3,1,0.5,0.1,+0.5,1,0,1,0,1,"FW,MF",23,2000
19,Julián Álvarez,ar ARG,eng Manchester City,3.1,157,184,85.3,2294,534,106,112,94.6,35,47,74.5,12,18,66.7,2,1.3,0.9,+0.7,16,11,3,0,19,"MF,FW",23,2000
20,Mohamed Aly Camara,gn GUI,ch Young Boys,5.0,172,214,80.4,3530,1060,41,47,87.2,110,123,89.4,19,41,46.3,1,0.0,0.1,+1.0,2,10,1,0,13,DF,25,1997
21,Aurele Amenda,ch SUI,ch Young Boys,3.5,125,143,87.4,2926,759,24,28,85.7,71,76,93.4,30,35,85.7,0,0.0,0.0,0.0,1,7,0,0,6,DF,20,2003
22,Sofyan Amrabat,ma MAR,eng Manchester Utd,3.6,151,176,85.8,2690,723,57,64,89.1,82,95,86.3,10,13,76.9,0,0.1,0.3,-0.1,1,9,1,1,12,"MF,DF",26,1996
23,Elliot Anderson,sct SCO,eng Newcastle Utd,0.5,11,15,73.3,136,45,8,8,100.0,3,4,75.0,0,3,0.0,0,0.1,0.0,-0.1,1,0,0,0,1,MF,20,2002
24,Felipe Anderson,br BRA,it Lazio,6.0,189,242,78.1,2750,692,113,126,89.7,67,88,76.1,6,11,54.5,1,1.3,1.0,-0.3,11,10,10,2,26,FW,30,1993
25,Angeliño,es ESP,tr Galatasaray,4.7,200,282,70.9,3300,1177,106,131,80.9,76,107,71.0,15,30,50.0,0,0.1,0.3,-0.1,3,17,6,2,26,DF,26,1997
26,Peter Ankersen,dk DEN,dk FC Copenhagen,5.2,186,249,74.7,3127,846,98,111,88.3,65,84,77.4,19,43,44.2,0,0.3,0.4,-0.3,5,10,5,5,11,DF,32,1990
27,Antony,br BRA,eng Manchester Utd,2.6,64,82,78.0,871,291,36,43,83.7,23,27,85.2,1,2,50.0,0,0.1,0.3,-0.1,1,5,5,0,14,FW,23,2000
28,Jon Aramburu,ve VEN,es Real Sociedad,0.0,3,4,75.0,42,4,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,DF,21,2002
29,Ronald Araújo,uy URU,es Barcelona,7.3,377,438,86.1,7551,2570,108,120,90.0,230,248,92.7,38,63,60.3,0,0.3,0.3,-0.3,6,29,0,0,27,DF,24,1999
30,Tomás Araújo,pt POR,pt Benfica,1.8,70,89,78.7,1336,489,26,35,74.3,29,32,90.6,11,16,68.8,0,0.0,0.0,0.0,1,6,0,0,5,DF,21,2002
31,Marko Arnautović,at AUT,it Inter,2.1,23,35,65.7,313,23,13,18,72.2,10,13,76.9,0,0,,0,0.0,0.1,0.0,0,0,1,0,1,FW,34,1989
32,Kepa Arrizabalaga,es ESP,es Real Madrid,4.0,128,142,90.1,2995,1901,31,31,100.0,69,70,98.6,28,41,68.3,0,0.0,0.0,0.0,0,0,0,0,0,GK,28,1994
33,Marco Asensio,es ESP,fr Paris S-G,1.4,50,59,84.7,857,177,27,30,90.0,18,19,94.7,5,7,71.4,0,0.2,0.0,-0.2,3,4,1,0,9,"FW,MF",27,1996
34,Kristjan Asllani,al ALB,it Inter,2.3,141,156,90.4,2773,628,47,50,94.0,78,82,95.1,16,21,76.2,0,0.2,0.3,-0.2,1,9,1,0,14,MF,21,2002
35,Otavio Ataide,br BRA,pt Porto,2.3,72,102,70.6,1618,528,20,21,95.2,38,43,88.4,14,35,40.0,1,0.0,0.0,+1.0,1,4,0,0,2,DF,21,2002
36,Emil Audero,it ITA,it Inter,1.0,35,37,94.6,804,485,6,6,100.0,21,21,100.0,8,10,80.0,0,0.0,0.0,0.0,0,0,0,0,0,GK,26,1997
37,Carlos Augusto,br BRA,it Inter,5.3,203,274,74.1,3356,1075,113,136,83.1,69,94,73.4,19,34,55.9,0,0.1,0.1,-0.1,2,15,2,1,15,"DF,FW",24,1999
38,Yann Aurel Bisseck,de GER,it Inter,1.9,147,159,92.5,2434,737,70,73,95.9,64,68,94.1,10,13,76.9,0,0.1,0.2,-0.1,1,10,3,3,12,DF,22,2000
39,Fredrik Aursnes,no NOR,pt Benfica,6.0,252,325,77.5,4071,1465,121,140,86.4,97,117,82.9,20,43,46.5,1,0.8,1.2,+0.2,6,22,1,0,24,"DF,MF",27,1995
40,Kaan Ayhan,tr TUR,tr Galatasaray,4.2,159,209,76.1,2578,701,72,87,82.8,71,86,82.6,11,23,47.8,0,0.2,0.1,-0.2,2,18,1,0,18,"MF,DF",28,1994
41,Neil El Aynaoui,fr FRA,fr Lens,1.5,36,42,85.7,451,123,18,20,90.0,13,16,81.3,0,0,,0,0.1,0.1,-0.1,1,4,1,0,3,MF,22,2001
42,Irakli Azarov,ge GEO,ua Shakhtar,3.3,147,177,83.1,2449,695,68,76,89.5,68,79,86.1,9,14,64.3,1,0.9,0.5,+0.1,6,9,4,2,15,DF,21,2002
43,César Azpilicueta,es ESP,es Atlético Madrid,3.2,154,174,88.5,2427,849,71,71,100.0,71,80,88.8,7,15,46.7,0,0.0,0.1,0.0,0,7,2,0,10,DF,33,1989
44,Isaac Babadi,nl NED,nl PSV Eindhoven,0.2,13,15,86.7,228,69,6,7,85.7,6,6,100.0,1,2,50.0,0,0.0,0.1,0.0,0,3,1,0,4,"FW,MF",18,2005
45,Loïc Bade,fr FRA,es Sevilla,1.1,39,48,81.3,760,211,17,20,85.0,16,17,94.1,6,9,66.7,0,0.0,0.0,0.0,0,2,0,0,0,DF,23,2000
46,Alexander Bah,dk DEN,pt Benfica,2.1,118,162,72.8,2122,997,52,64,81.3,54,70,77.1,10,19,52.6,0,0.1,0.1,-0.1,2,14,1,0,9,DF,25,1997
47,Samson Baidoo,at AUT,at RB Salzburg,3.4,161,200,80.5,3139,959,54,62,87.1,88,102,86.3,17,31,54.8,0,0.0,0.0,0.0,0,8,0,0,11,DF,19,2004
48,Cédric Bakambu,cd COD,tr Galatasaray,0.4,7,11,63.6,93,6,2,3,66.7,4,5,80.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,FW,32,1991
49,Johan Bakayoko,be BEL,nl PSV Eindhoven,7.2,185,248,74.6,2736,608,98,118,83.1,66,77,85.7,9,27,33.3,1,1.8,2.4,-0.8,19,8,13,6,11,FW,20,2003
50,Alejandro Balde,es ESP,es Barcelona,3.7,219,255,85.9,3402,645,127,136,93.4,80,93,86.0,11,13,84.6,0,0.2,0.3,-0.2,2,9,5,2,17,DF,19,2003
51,Michel-Ange Balikwisha,be BEL,be Antwerp,4.3,87,127,68.5,1563,406,39,48,81.3,34,43,79.1,10,21,47.6,0,0.6,0.3,-0.6,5,9,5,2,14,"FW,MF",22,2001
52,David von Ballmoos,ch SUI,ch Young Boys,1.0,28,40,70.0,740,487,4,4,100.0,15,15,100.0,9,18,50.0,0,0.0,0.0,0.0,0,0,0,0,0,GK,28,1994
53,Simon Banza,cd COD,pt Braga,3.8,56,78,71.8,733,129,34,41,82.9,15,21,71.4,3,3,100.0,1,0.2,0.2,+0.8,3,2,4,0,10,FW,26,1996
54,Bradley Barcola,fr FRA,fr Paris S-G,5.3,148,187,79.1,2094,599,88,104,84.6,54,68,79.4,1,7,14.3,1,0.7,1.1,+0.3,11,7,8,2,22,"FW,DF",20,2002
55,Abdülkerim Bardakcı,tr TUR,tr Galatasaray,6.0,318,392,81.1,6301,2066,101,113,89.4,172,198,86.9,38,71,53.5,0,0.0,0.2,0.0,0,29,3,0,34,DF,28,1994
56,Roony Bardghji,se SWE,dk FC Copenhagen,1.6,46,53,86.8,558,75,28,32,87.5,10,11,90.9,2,3,66.7,0,0.3,0.2,-0.3,3,1,0,0,2,"MF,FW",17,2005
57,Nicolò Barella,it ITA,it Inter,5.2,280,343,81.6,4511,1443,160,181,88.4,87,106,82.1,25,33,75.8,1,1.8,1.6,-0.8,14,26,16,5,46,MF,26,1997
58,Harvey Barnes,eng ENG,eng Newcastle Utd,0.0,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,25,1997
59,Romário Baró,pt POR,pt Porto,0.7,16,18,88.9,227,53,5,6,83.3,8,8,100.0,1,1,100.0,0,0.1,0.1,-0.1,2,3,0,0,1,MF,23,2000
60,Ander Barrenetxea,es ESP,es Real Sociedad,4.4,136,181,75.1,2134,524,69,89,77.5,47,56,83.9,11,15,73.3,1,1.2,1.2,-0.2,6,1,11,3,21,"FW,MF",21,2001
61,Pablo Barrios,es ESP,es Atlético Madrid,2.9,159,181,87.8,2774,812,75,80,93.8,65,77,84.4,16,18,88.9,1,0.3,0.3,+0.7,4,13,6,3,15,MF,20,2003
62,Davide Bartesaghi,it ITA,it Milan,0.0,2,2,100.0,14,13,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,FW,17,2005
63,Alessandro Bastoni,it ITA,it Inter,5.6,339,401,84.5,6651,1883,117,124,94.4,173,188,92.0,48,73,65.8,0,0.4,0.5,-0.4,6,21,5,3,23,DF,24,1999
64,Jelle Bataille,be BEL,be Antwerp,4.6,202,260,77.7,3462,1165,89,96,92.7,85,109,78.0,20,38,52.6,1,1.0,0.9,0.0,5,15,7,2,21,DF,24,1999
65,Christoph Baumgartner,at AUT,de RB Leipzig,1.3,34,46,73.9,550,181,20,24,83.3,9,10,90.0,4,7,57.1,0,0.1,0.1,-0.1,1,4,2,0,5,MF,23,1999
66,Sheraldo Becker,sr SUR,de Union Berlin,4.1,50,87,57.5,815,302,26,37,70.3,20,33,60.6,4,10,40.0,0,0.8,0.5,-0.8,7,5,8,3,11,FW,28,1995
67,Sheraldo Becker,sr SUR,es Real Sociedad,0.7,9,18,50.0,154,40,2,7,28.6,7,11,63.6,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,28,1995
68,Thomas Beelen,nl NED,nl Feyenoord,0.9,52,56,92.9,868,262,25,25,100.0,22,22,100.0,4,7,57.1,0,0.0,0.0,0.0,0,1,0,0,2,DF,22,2001
69,Kevin Behrens,de GER,de Union Berlin,3.3,41,66,62.1,614,128,20,31,64.5,13,19,68.4,4,5,80.0,0,0.0,0.1,0.0,1,3,2,1,4,FW,32,1991
70,Armel Bella Kotchap,de GER,nl PSV Eindhoven,0.9,43,50,86.0,797,273,19,19,100.0,18,19,94.7,4,8,50.0,0,0.0,0.0,0.0,0,3,0,0,0,DF,21,2001
71,Jude Bellingham,eng ENG,es Real Madrid,11.0,517,587,88.1,7503,1622,324,349,92.8,155,171,90.6,25,34,73.5,5,2.6,2.2,+2.4,24,53,10,2,69,"MF,FW",20,2003
72,Walter Benítez,ar ARG,nl PSV Eindhoven,8.0,206,271,76.0,5027,3415,56,56,100.0,90,92,97.8,54,116,46.6,0,0.1,0.0,-0.1,1,2,0,0,1,GK,30,1993
73,Loris Benito,ch SUI,ch Young Boys,4.5,215,244,88.1,4097,1766,76,84,90.5,114,120,95.0,23,35,65.7,0,0.0,0.1,0.0,0,15,1,0,15,DF,31,1992
74,Ramy Bensebaini,dz ALG,de Dortmund,4.2,174,226,77.0,2731,1079,95,104,91.3,60,82,73.2,13,26,50.0,0,0.1,0.1,-0.1,2,13,3,1,14,DF,28,1995
75,Lucas Beraldo,br BRA,fr Paris S-G,4.5,303,344,88.1,5628,1913,92,107,86.0,180,194,92.8,25,32,78.1,0,0.0,0.1,0.0,1,19,0,0,10,DF,19,2003
76,Paulo Bernardo,pt POR,sct Celtic,3.5,95,120,79.2,1279,235,62,72,86.1,27,32,84.4,2,6,33.3,0,0.1,0.1,-0.1,1,4,1,0,9,MF,21,2002
77,Juan Bernat,es ESP,pt Benfica,1.2,61,64,95.3,796,159,40,41,97.6,19,21,90.5,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,DF,30,1993
78,Mads Bidstrup,dk DEN,at RB Salzburg,5.5,97,147,66.0,1583,404,54,68,79.4,34,49,69.4,8,18,44.4,0,0.0,0.0,0.0,0,12,0,0,11,MF,22,2001
79,Justin Bijlow,nl NED,nl Feyenoord,4.0,155,178,87.1,3099,1734,41,41,100.0,94,96,97.9,19,40,47.5,0,0.0,0.0,0.0,0,0,0,0,0,GK,25,1998
80,Janis Blaswich,de GER,de RB Leipzig,5.0,211,241,87.6,5286,2833,39,40,97.5,116,117,99.1,56,84,66.7,1,0.3,0.0,+0.7,1,3,0,0,0,GK,32,1991
81,Lewin Blum,ch SUI,ch Young Boys,2.4,54,84,64.3,1171,567,17,25,68.0,26,35,74.3,11,21,52.4,0,0.1,0.2,-0.1,3,7,4,4,6,DF,22,2001
82,Oscar Bobb,no NOR,eng Manchester City,2.4,87,99,87.9,946,160,60,64,93.8,16,22,72.7,0,0,,0,0.2,0.9,-0.2,4,0,6,1,6,"FW,MF",20,2003
83,Sacha Boey,fr FRA,tr Galatasaray,6.0,298,372,80.1,4156,1466,182,207,87.9,95,118,80.5,10,20,50.0,0,0.5,0.7,-0.5,6,34,9,2,41,DF,22,2000
84,Nicolai Boilesen,dk DEN,dk FC Copenhagen,1.0,53,62,85.5,937,374,27,28,96.4,21,22,95.5,5,12,41.7,0,0.0,0.0,0.0,0,4,0,0,1,"DF,FW",31,1992
85,Valerii Bondar,ua UKR,ua Shakhtar,4.0,158,175,90.3,2671,1048,78,80,97.5,67,70,95.7,12,18,66.7,0,0.0,0.0,0.0,0,5,0,0,3,DF,24,1999
86,Artem Bondarenko,ua UKR,ua Shakhtar,2.5,130,145,89.7,1928,418,75,81,92.6,39,44,88.6,9,11,81.8,0,0.0,0.1,0.0,1,12,0,0,6,MF,22,2000
87,Leonardo Bonucci,it ITA,de Union Berlin,2.9,60,83,72.3,1510,728,11,13,84.6,34,45,75.6,15,25,60.0,0,0.0,0.0,0.0,0,8,1,0,2,DF,36,1987
88,Gonçalo Borges,pt POR,pt Porto,0.4,4,5,80.0,51,3,1,2,50.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,22,2001
89,Cristian Borja,co COL,pt Braga,5.7,277,320,86.6,4162,1266,145,157,92.4,108,119,90.8,13,24,54.2,0,0.6,0.6,-0.6,7,19,8,4,26,DF,30,1993
90,Olivier Boscagli,fr FRA,nl PSV Eindhoven,6.8,357,442,80.8,7917,3456,97,110,88.2,178,199,89.4,75,118,63.6,0,0.1,0.3,-0.1,1,50,3,0,36,DF,25,1997
91,Sven Botman,nl NED,eng Newcastle Utd,1.0,41,47,87.2,889,294,9,9,100.0,24,29,82.8,8,8,100.0,0,0.0,0.0,0.0,0,1,0,0,3,DF,23,2000
92,Julian Brandt,de GER,de Dortmund,8.7,333,445,74.8,5656,1472,172,205,83.9,109,135,80.7,40,75,53.3,2,2.1,2.2,-0.1,28,30,5,0,26,"MF,FW",27,1996
93,Bruma,pt POR,pt Braga,4.1,152,183,83.1,1923,486,105,120,87.5,37,44,84.1,4,6,66.7,1,0.4,0.6,+0.6,7,13,10,0,26,FW,28,1994
94,Osman Bukari,gh GHA,rs Red Star,5.4,79,125,63.2,1203,454,41,55,74.5,24,41,58.5,7,14,50.0,2,2.5,1.4,-0.5,11,9,8,2,22,FW,24,1998
95,Dan Burn,eng ENG,eng Newcastle Utd,3.1,86,115,74.8,1272,691,51,61,83.6,31,46,67.4,3,4,75.0,0,0.0,0.0,0.0,0,11,1,0,11,DF,31,1992
96,Jean Butez,fr FRA,be Antwerp,5.0,167,217,77.0,4600,3438,35,35,100.0,71,73,97.3,61,108,56.5,0,0.0,0.0,0.0,0,3,0,0,0,GK,28,1995
97,Jamie Bynoe-Gittens,eng ENG,de Dortmund,2.3,37,56,66.1,482,124,26,37,70.3,9,12,75.0,1,3,33.3,0,0.1,0.1,-0.1,1,2,1,0,5,FW,18,2004
98,Arthur Cabral,br BRA,pt Benfica,1.3,21,28,75.0,302,32,12,14,85.7,5,8,62.5,2,2,100.0,0,0.1,0.2,-0.1,2,0,2,1,2,"FW,DF",25,1998
99,Jens Cajuste,se SWE,it Napoli,1.8,60,75,80.0,939,226,32,40,80.0,20,21,95.2,5,8,62.5,0,0.0,0.0,0.0,0,5,0,0,6,MF,23,1999
100,Davide Calabria,it ITA,it Milan,4.8,182,232,78.4,3231,1159,85,98,86.7,72,89,80.9,23,34,67.6,1,1.0,0.7,0.0,8,12,5,3,16,DF,26,1996
101,Hakan Çalhanoğlu,tr TUR,it Inter,5.7,376,437,86.0,6856,2016,168,182,92.3,165,182,90.7,40,62,64.5,0,1.5,1.3,-1.5,13,33,9,3,31,MF,29,1994
102,Eduardo Camavinga,fr FRA,es Real Madrid,8.8,460,509,90.4,7477,1869,225,235,95.7,195,209,93.3,29,37,78.4,1,0.7,0.7,+0.3,9,40,6,1,42,MF,20,2002
103,Emre Can,de GER,de Dortmund,10.1,428,497,86.1,7613,2448,184,208,88.5,206,223,92.4,34,52,65.4,0,0.2,0.3,-0.2,4,28,4,1,43,"MF,DF",29,1994
104,João Cancelo,pt POR,es Barcelona,9.0,515,597,86.3,8793,2695,251,269,93.3,212,238,89.1,45,63,71.4,1,0.9,1.6,+0.1,13,63,10,3,54,DF,29,1994
105,Nicolás Capaldo,ar ARG,at RB Salzburg,2.4,47,68,69.1,666,158,30,38,78.9,15,22,68.2,2,7,28.6,0,0.2,0.0,-0.2,3,5,0,0,6,"MF,DF",25,1997
106,Fábio Cardoso,pt POR,pt Porto,3.0,126,138,91.3,2380,798,47,50,94.0,63,68,92.6,16,19,84.2,0,0.0,0.0,0.0,0,5,0,0,9,DF,29,1994
107,David Carmo,ao ANG,pt Porto,4.0,229,261,87.7,4815,1386,60,62,96.8,139,153,90.8,30,41,73.2,0,0.0,0.0,0.0,0,20,2,0,19,DF,24,1999
108,Cameron Carter-Vickers,us USA,sct Celtic,3.3,271,297,91.2,4909,1470,98,102,96.1,159,169,94.1,11,19,57.9,0,0.0,0.0,0.0,0,9,0,0,8,DF,25,1997
109,Dani Carvajal,es ESP,es Real Madrid,9.4,414,500,82.8,6950,1794,200,227,88.1,175,201,87.1,33,47,70.2,1,1.1,0.5,-0.1,12,18,7,1,25,DF,31,1992
110,Fabio Carvalho,pt POR,de RB Leipzig,1.4,34,41,82.9,439,145,23,25,92.0,10,11,90.9,0,1,0.0,0,0.0,0.1,0.0,0,0,1,0,5,MF,20,2002
111,Vitor Carvalho,br BRA,pt Braga,2.9,175,189,92.6,2839,702,93,96,96.9,70,76,92.1,11,13,84.6,0,0.1,0.1,-0.1,3,16,1,0,8,MF,26,1997
112,Marc Casado,es ESP,es Barcelona,0.3,17,23,73.9,320,70,8,9,88.9,7,9,77.8,2,4,50.0,0,0.0,0.0,0.0,0,3,0,0,3,MF,19,2003
113,Nicolò Casale,it ITA,it Lazio,2.0,146,154,94.8,2635,991,58,62,93.5,74,77,96.1,12,13,92.3,0,0.0,0.0,0.0,0,10,0,0,4,DF,25,1998
114,Casemiro,br BRA,eng Manchester Utd,1.8,75,95,78.9,1386,608,31,35,88.6,30,37,81.1,10,19,52.6,0,0.1,0.6,-0.1,1,8,4,0,11,MF,31,1992
115,Valentín Castellanos,ar ARG,it Lazio,2.4,29,48,60.4,405,101,17,27,63.0,10,16,62.5,1,1,100.0,0,0.1,0.1,-0.1,2,0,2,0,5,FW,24,1998
116,André Castro,pt POR,pt Braga,0.1,7,8,87.5,101,8,2,2,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,MF,35,1988
117,Danilo Cataldi,it ITA,it Lazio,1.8,78,93,83.9,1211,380,38,40,95.0,33,40,82.5,4,6,66.7,0,0.0,0.1,0.0,1,5,0,0,4,MF,28,1994
118,Dani Ceballos,es ESP,es Real Madrid,1.7,127,143,88.8,1721,396,77,83,92.8,37,40,92.5,4,6,66.7,0,0.2,0.4,-0.2,4,14,3,1,10,MF,26,1996
119,Miguel Chaiwa,zm ZAM,ch Young Boys,0.7,11,19,57.9,194,85,6,9,66.7,4,6,66.7,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,3,MF,19,2004
120,Chiquinho,pt POR,pt Benfica,0.6,38,45,84.4,617,193,16,17,94.1,19,20,95.0,2,6,33.3,0,0.0,0.0,0.0,0,2,2,0,6,MF,28,1995
121,Andreas Christensen,dk DEN,es Barcelona,4.9,324,343,94.5,5476,1717,133,139,95.7,175,180,97.2,12,18,66.7,0,0.1,0.2,-0.1,2,30,1,0,22,"DF,MF",27,1996
122,Samuel Chukwueze,ng NGA,it Milan,1.8,41,53,77.4,664,148,21,27,77.8,15,16,93.8,4,6,66.7,0,0.7,0.3,-0.7,4,3,1,0,6,FW,24,1999
123,Viktor Claesson,se SWE,dk FC Copenhagen,5.3,130,181,71.8,1487,316,80,97,82.5,29,42,69.0,1,5,20.0,0,0.4,0.4,-0.4,7,6,3,0,12,"FW,MF",31,1992
124,William Clem,dk DEN,dk FC Copenhagen,0.8,15,17,88.2,255,59,6,6,100.0,8,9,88.9,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,MF,19,2004
125,Ebrima Colley,gm GAM,ch Young Boys,1.4,19,37,51.4,216,59,14,20,70.0,3,5,60.0,1,5,20.0,0,0.0,0.1,0.0,0,2,2,0,3,"MF,FW",23,2000
126,Kingsley Coman,fr FRA,de Bayern Munich,5.0,186,236,78.8,2926,616,107,122,87.7,59,74,79.7,13,26,50.0,0,0.6,0.9,-0.6,7,5,11,3,21,FW,27,1996
127,Francisco Conceição,pt POR,pt Porto,2.7,62,82,75.6,876,290,36,38,94.7,17,25,68.0,4,6,66.7,1,0.5,0.7,+0.5,4,4,6,3,9,"FW,MF",20,2002
128,Kobe Corbanie,be BEL,be Antwerp,0.4,12,14,85.7,169,19,6,7,85.7,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,"DF,FW",18,2005
129,Andreas Cornelius,dk DEN,dk FC Copenhagen,0.9,14,23,60.9,182,55,9,10,90.0,5,9,55.6,0,1,0.0,0,0.1,0.0,-0.1,2,0,1,0,2,"FW,MF",30,1993
130,Ángel Correa,ar ARG,es Atlético Madrid,3.6,97,120,80.8,1285,271,61,68,89.7,23,31,74.2,5,9,55.6,0,0.8,0.5,-0.8,8,5,7,1,21,"FW,MF",28,1995
131,David Pereira da Costa,pt POR,fr Lens,1.3,50,60,83.3,739,145,29,33,87.9,12,12,100.0,4,7,57.1,0,0.0,0.0,0.0,0,3,1,0,7,"MF,FW",22,2001
132,Diogo Costa,pt POR,pt Porto,8.3,284,374,75.9,7820,4587,34,35,97.1,154,159,96.9,96,180,53.3,0,0.0,0.0,0.0,0,4,0,0,0,GK,23,1999
133,Soumaïla Coulibaly,fr FRA,be Antwerp,6.0,307,337,91.1,6128,1579,90,94,95.7,177,183,96.7,37,55,67.3,0,0.0,0.0,0.0,0,16,0,0,11,DF,19,2003
134,Thibaut Courtois,be BEL,es Real Madrid,1.0,19,22,86.4,335,181,5,5,100.0,13,13,100.0,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0,0,GK,31,1992
135,Juan Cuadrado,co COL,it Inter,1.3,44,52,84.6,787,258,21,23,91.3,18,20,90.0,5,8,62.5,0,0.1,0.0,-0.1,2,3,0,0,4,"DF,FW",35,1988
136,Pau Cubarsí,es ESP,es Barcelona,3.0,125,145,86.2,2539,1023,46,48,95.8,60,64,93.8,18,31,58.1,0,0.2,0.0,-0.2,1,8,0,0,5,DF,16,2007
137,Diogo Dalot,pt POR,eng Manchester Utd,5.1,214,280,76.4,3434,1123,112,130,86.2,86,106,81.1,11,23,47.8,0,0.2,0.3,-0.2,3,9,3,2,8,DF,24,1999
138,Kevin Danso,at AUT,fr Lens,6.0,190,220,86.4,3282,1441,78,83,94.0,100,115,87.0,10,19,52.6,0,0.0,0.1,0.0,1,13,1,0,15,DF,24,1998
