,name,nationality,team,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age,born
0,Keyliane Abdallah,fr FRA,Marseille,0.0,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,18-058,2006
1,Yunis Abdelhamid,ma MAR,Reims,30.9,1552,1836,84.5,29618,9672,487,548,88.9,893,976,91.5,141,252,56.0,0,0.3,0.6,-0.3,8,129,3,0,137,DF,36-248,1987
2,Salis Abdul Samed,gh GHA,Lens,16.9,796,895,88.9,12470,3008,393,433,90.8,330,360,91.7,41,54,75.9,0,0.5,1.1,-0.5,6,87,5,2,78,MF,24-068,2000
3,Laurent Abergel,fr FRA,Lorient,31.8,1551,1836,84.5,27382,8613,629,707,89.0,711,802,88.7,150,233,64.4,1,2.2,1.9,-1.2,30,188,23,3,194,MF,31-122,1993
4,Matthis Abline,fr FRA,Nantes,11.6,162,231,70.1,2410,448,91,128,71.1,52,68,76.5,9,11,81.8,0,2.0,0.9,-2.0,17,6,7,2,20,FW,21-066,2003
5,Zakaria Aboukhlal,ma MAR,Toulouse,8.4,140,196,71.4,2025,599,70,95,73.7,53,66,80.3,6,8,75.0,0,0.2,1.1,-0.2,5,10,9,1,20,"MF,FW",24-105,2000
6,Bénie Adama Traore,ci CIV,Nantes,5.6,99,148,66.9,1513,448,58,73,79.5,30,42,71.4,6,17,35.3,1,0.9,1.3,+0.1,8,9,4,2,15,"FW,MF",21-185,2002
7,Akor Adams,ng NGA,Montpellier,25.0,250,385,64.9,3676,786,125,185,67.6,89,126,70.6,14,29,48.3,1,1.9,1.4,-0.9,17,14,4,2,17,FW,24-125,2000
8,Nathaniel Adjei,gh GHA,Lorient,13.8,578,669,86.4,10635,4097,216,246,87.8,294,323,91.0,52,73,71.2,0,0.1,0.5,-0.1,3,38,1,0,34,DF,21-286,2002
9,Adryelson,br BRA,Lyon,0.1,5,5,100.0,75,28,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,"DF,FW",26-071,1998
10,Adson,br BRA,Nantes,2.6,115,130,88.5,1750,378,61,64,95.3,40,46,87.0,8,10,80.0,0,0.1,0.3,-0.1,3,11,4,0,15,"MF,FW",23-240,2000
11,Emmanuel Agbadou,ci CIV,Reims,28.8,1599,1838,87.0,32774,10984,476,525,90.7,855,926,92.3,240,343,70.0,1,1.5,1.6,-0.5,12,172,5,1,179,DF,26-351,1997
12,Ruben Aguilar,fr FRA,Lens,21.4,1044,1282,81.4,15383,5987,594,666,89.2,369,443,83.3,44,93,47.3,3,2.9,4.0,+0.1,26,73,42,14,110,DF,31-037,1993
13,Tosin Aiyegun,bj BEN,Lorient,10.0,154,203,75.9,2377,486,73,98,74.5,58,70,82.9,10,15,66.7,0,0.3,0.3,-0.3,7,7,2,0,16,"MF,FW",25-342,1998
14,Sergio Akieme,es ESP,Reims,9.1,277,350,79.1,4318,1253,148,163,90.8,109,133,82.0,14,37,37.8,0,0.4,0.4,-0.4,6,15,4,2,20,DF,26-169,1997
15,Maghnes Akliouche,fr FRA,Monaco,17.9,645,833,77.4,9118,2859,380,444,85.6,196,246,79.7,32,69,46.4,4,3.5,3.4,+0.5,38,64,38,3,93,"MF,FW",22-098,2002
16,Paul Akouokou,ci CIV,Lyon,3.4,158,185,85.4,2723,717,61,73,83.6,76,81,93.8,14,19,73.7,0,0.0,0.1,0.0,0,16,0,0,13,MF,26-165,1997
17,Aboubacar Ali,fr FRA,Strasbourg,1.4,22,34,64.7,287,51,14,19,73.7,7,12,58.3,0,0,,1,0.1,0.1,+0.9,1,4,1,0,3,"MF,FW",18-061,2006
18,Mohamed Ali Cho,fr FRA,Nice,9.6,193,268,72.0,3014,731,111,133,83.5,66,90,73.3,11,27,40.7,2,2.0,1.4,0.0,14,10,11,2,25,FW,20-135,2004
19,Nabil Alioui,fr FRA,Le Havre,11.2,228,358,63.7,3856,1464,118,151,78.1,64,92,69.6,35,83,42.2,1,2.2,2.5,-1.2,24,35,15,3,43,"MF,FW",25-105,1999
20,Jim Allevinah,ga GAB,Clermont Foot,20.7,589,743,79.3,8314,2195,321,375,85.6,206,264,78.0,20,42,47.6,1,1.2,1.4,-0.2,20,36,20,8,52,"MF,DF",29-096,1995
21,Skelly Alvero,fr FRA,Lyon,4.7,159,193,82.4,2519,738,83,95,87.4,60,75,80.0,12,16,75.0,0,0.0,0.2,0.0,1,17,3,1,27,MF,22-029,2002
22,Papa Amadou Diallo,sn SEN,Metz,9.9,167,257,65.0,2726,899,86,121,71.1,64,98,65.3,12,24,50.0,1,0.9,0.7,+0.1,12,17,6,2,30,FW,19-343,2004
23,Jordan Amavi,fr FRA,Brest,1.0,47,54,87.0,858,247,18,20,90.0,25,29,86.2,4,4,100.0,0,0.0,0.0,0.0,0,2,0,0,2,DF,30-085,1994
24,Kelvin Amian,fr FRA,Nantes,8.9,268,350,76.6,4336,1782,142,159,89.3,100,127,78.7,22,45,48.9,1,0.6,0.7,+0.4,5,26,4,2,28,DF,26-115,1998
25,Michael Amir Murillo,pa PAN,Marseille,11.1,492,602,81.7,8248,2497,220,257,85.6,222,268,82.8,35,54,64.8,2,1.2,1.2,+0.8,7,26,8,2,35,DF,28-112,1996
26,Benjamin André,fr FRA,Lille,28.6,1598,1919,83.3,26448,7329,751,860,87.3,648,733,88.4,123,199,61.8,0,1.3,2.2,-1.3,19,173,9,2,180,MF,33-304,1990
27,Komnen Andrić,rs SRB,Clermont Foot,1.9,45,59,76.3,600,72,26,33,78.8,15,18,83.3,1,2,50.0,0,0.2,0.1,-0.2,4,4,1,0,5,FW,28-337,1995
28,Stredair Appuah,fr FRA,Nantes,0.9,14,23,60.9,184,39,5,7,71.4,7,7,100.0,0,5,0.0,0,0.0,0.0,0.0,0,1,0,0,0,"FW,MF",19-341,2004
29,Yoël Armougom,fr FRA,Clermont Foot,2.6,97,131,74.0,1282,363,61,70,87.1,29,39,74.4,2,15,13.3,0,0.3,0.2,-0.3,5,5,6,3,12,"DF,MF",25-363,1998
30,Hákon Arnar Haraldsson,is ISL,Lille,14.3,451,549,82.1,6644,1432,227,272,83.5,165,195,84.6,26,33,78.8,0,1.5,1.6,-1.5,15,38,11,1,48,"FW,MF",21-053,2003
31,Mohamed El Arouch,fr FRA,Lyon,0.0,1,1,100.0,22,22,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,FW,20-057,2004
32,Marco Asensio,es ESP,Paris S-G,12.4,545,656,83.1,8033,2110,304,334,91.0,185,208,88.9,27,68,39.7,5,5.8,4.3,-0.8,33,49,22,5,71,"MF,FW",28-133,1996
33,Joel Asoro,se SWE,Metz,9.4,94,147,63.9,1492,451,47,64,73.4,29,40,72.5,11,23,47.8,1,0.3,0.3,+0.7,8,9,6,3,16,"FW,MF",25-036,1999
34,Lorenz Assignon,tg TOG,Rennes,11.2,516,600,86.0,8700,2414,220,236,93.2,247,284,87.0,34,47,72.3,1,1.8,1.3,-0.8,20,32,12,5,51,DF,23-346,2000
35,Youcef Atal,dz ALG,Nice,4.0,214,238,89.9,3127,832,125,132,94.7,67,73,91.8,14,19,73.7,0,0.8,0.4,-0.8,4,8,3,1,15,DF,28-016,1996
36,Valentin Atangana Edoa,fr FRA,Reims,6.2,155,179,86.6,2784,585,50,60,83.3,90,97,92.8,10,12,83.3,0,0.1,0.3,-0.1,2,14,1,1,21,MF,18-282,2005
37,Arthur Atta,fr FRA,Metz,10.3,301,401,75.1,5603,1409,121,154,78.6,131,157,83.4,39,65,60.0,2,1.3,0.5,+0.7,12,37,12,4,48,"MF,FW",21-140,2003
38,Pierre-Emerick Aubameyang,ga GAB,Marseille,29.1,444,660,67.3,6310,1446,261,357,73.1,141,204,69.1,16,39,41.0,8,5.6,4.4,+2.4,27,29,27,5,58,FW,34-350,1989
39,André Ayew,gh GHA,Le Havre,12.3,197,266,74.1,2678,655,127,157,80.9,55,72,76.4,5,9,55.6,0,0.8,0.5,-0.8,8,26,4,1,23,FW,34-168,1989
40,Neil El Aynaoui,fr FRA,Lens,17.4,576,670,86.0,8486,2193,302,344,87.8,209,230,90.9,25,43,58.1,2,0.8,0.9,+1.2,16,66,10,1,59,MF,22-336,2001
41,Abdellah Baallal,ma MAR,Clermont Foot,0.0,3,4,75.0,40,0,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,MF,19-208,2004
42,Shavy Babicka,ga GAB,Toulouse,4.1,77,127,60.6,1188,236,41,58,70.7,27,45,60.0,5,6,83.3,0,0.1,0.4,-0.1,2,3,7,3,8,"FW,MF",24-001,2000
43,Aliou Badara Baldé,sn SEN,Nice,0.8,15,30,50.0,183,33,12,17,70.6,2,9,22.2,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2,"FW,DF",21-173,2002
44,Tiemoué Bakayoko,fr FRA,Lorient,14.6,550,637,86.3,9243,2584,251,282,89.0,240,270,88.9,42,50,84.0,1,0.5,0.3,+0.5,4,55,2,0,54,MF,29-290,1994
45,Dilane Bakwa,fr FRA,Strasbourg,24.2,587,862,68.1,10108,3121,282,345,81.7,214,299,71.6,64,153,41.8,6,6.2,4.6,-0.2,49,50,36,10,92,"FW,MF",21-281,2002
46,Carlos Baleba,cm CMR,Lille,0.7,39,45,86.7,627,100,20,22,90.9,12,13,92.3,4,6,66.7,0,0.0,0.0,0.0,0,5,0,0,3,MF,20-151,2004
47,Leonardo Balerdi,ar ARG,Marseille,25.2,1402,1628,86.1,26569,9543,520,562,92.5,678,753,90.0,169,260,65.0,0,0.2,0.5,-0.2,5,115,3,0,122,DF,25-128,1999
48,Folarin Balogun,us USA,Monaco,18.8,263,365,72.1,3304,588,150,187,80.2,73,98,74.5,5,16,31.3,5,3.3,1.9,+1.7,26,20,11,0,30,FW,22-335,2001
49,Mohamed Bamba,ci CIV,Lorient,12.6,185,256,72.3,2456,373,96,129,74.4,69,88,78.4,3,4,75.0,3,2.1,1.2,+0.9,14,8,10,0,16,FW,22-175,2001
50,Mamady Bangré,bf BFA,Toulouse,1.1,59,74,79.7,791,234,27,32,84.4,21,26,80.8,2,4,50.0,1,0.7,0.6,+0.3,6,2,5,2,9,"FW,MF",22-353,2001
51,Bradley Barcola,fr FRA,Lyon,3.0,70,90,77.8,946,275,50,60,83.3,18,21,85.7,2,4,50.0,0,0.3,0.4,-0.3,4,5,3,0,9,FW,21-274,2002
52,Bradley Barcola,fr FRA,Paris S-G,15.2,436,562,77.6,6173,1516,281,339,82.9,135,170,79.4,10,23,43.5,7,5.2,4.2,+1.8,29,26,19,1,56,"FW,MF",21-274,2002
53,Melvin Bard,fr FRA,Nice,29.5,1457,1784,81.7,23609,6956,719,805,89.3,607,702,86.5,86,192,44.8,2,2.8,2.3,-0.8,18,77,26,14,111,DF,23-209,2000
54,Steven Baseya,fr FRA,Strasbourg,0.1,11,12,91.7,203,78,3,3,100.0,8,8,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,DF,19-140,2005
55,Mohamed Bechikh,fr FRA,Strasbourg,0.2,5,5,100.0,83,0,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,"FW,MF",18-325,2005
56,Yanis Begraoui,ma MAR,Toulouse,3.3,70,97,72.2,881,201,37,45,82.2,26,36,72.2,0,2,0.0,0,0.1,0.1,-0.1,2,8,1,0,8,"FW,MF",22-334,2001
57,Jérémie Bela,ao ANG,Clermont Foot,2.3,70,100,70.0,1031,311,37,46,80.4,26,38,68.4,4,8,50.0,0,0.1,0.2,-0.1,3,7,3,1,10,"MF,FW",31-055,1993
58,Reda Belahyane,fr FRA,Nice,0.3,13,15,86.7,183,17,9,10,90.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,MF,20-001,2004
59,Alaa Bellaarouch,ma MAR,Strasbourg,15.0,352,504,69.8,9261,5681,63,63,100.0,189,196,96.4,97,238,40.8,0,0.0,0.0,0.0,1,11,1,0,0,GK,22-153,2002
